,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
76,1327509172804485120,1327509172804485120,1605337825000.0,2020-11-13 23:10:25,-0800,,"Thank you, @WatsonvilleCity and Mayor Rebecca J. Garcia for recognizing the pain caused by the racist anti-Filipino #WatsonvilleRiots. 90 years later, this historic apology begins a path of healing and remembrance for the #Filipino American community.   https://t.co/UW7E1aBN1a",en,"['watsonvilleriots', 'filipino']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,23,https://twitter.com/RobBontaCA/status/1327509172804485120,['https://tinyurl.com/yy9hrcbb'],[],0,,False,26,0,9,,,,,,,,,[],,,,
77,1327396502419894272,1327396502419894272,1605310962000.0,2020-11-13 15:42:42,-0800,,"During #TransAwarenessWeek, let’s recognize &amp; advocate for greater visibility, protection, dignity &amp; rights of trans, non-binary &amp; gender-expansive people everywhere. We must raise awareness to end the violence &amp; discrimination faced by members of the #trans community! #CA4All  https://t.co/cy9Zq49LU4",en,"['transawarenessweek', 'trans', 'ca4all']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,15,https://twitter.com/RobBontaCA/status/1327396502419894272,[],['https://pbs.twimg.com/media/EmvcFTNUYAA9WCR.jpg'],1,https://pbs.twimg.com/media/EmvcFTNUYAA9WCR.jpg,False,15,0,4,,,,,,,,,[],,,,
78,1327336465659883520,1327336465659883520,1605296648000.0,2020-11-13 11:44:08,-0800,,Hey CA &amp; East Bay! Do you have an idea that you think should be a law? I want to hear from you! The more transformative &amp; impactful the better! All ideas are welcome! Bills will be introduced starting Dec. 7. Make sure your idea is heard! Let's build a #CaliforniaForAll together!  https://t.co/qkMte1Pnm6,en,['californiaforall'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,11,https://twitter.com/RobBontaCA/status/1327336465659883520,[],['https://pbs.twimg.com/media/EmulEIqVQAAUyUy.jpg'],1,https://pbs.twimg.com/media/EmulEIqVQAAUyUy.jpg,False,39,54,17,,,,,,,,,[],,,,
79,1327104688244736000,1327104688244736000,1605241388000.0,2020-11-12 20:23:08,-0800,,Enjoyed my time with @VICASFValley at their Annual State Officeholders Dinner #2020 style! Appreciate the casual evening. No deep policy discussions this time-- just fun conversation and getting to know each other better! TY @CameronOnumah for some high-level hosting!  https://t.co/X7vSz3Xpcn,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,20,https://twitter.com/RobBontaCA/status/1327104688244736000,[],['https://pbs.twimg.com/media/EmrSrjGUYAIzmk-.jpg'],1,https://pbs.twimg.com/media/EmrSrjGUYAIzmk-.jpg,False,5,0,1,,,,,,,,,[],,,,
80,1326722736421367815,1326722736421367815,1605150324000.0,2020-11-11 19:05:24,-0800,,Grateful to The Alvarado Project &amp; the Filipino American Arts Exposition for hosting this moving forum honoring the 76th Anniversary of the Leyte Gulf Landing &amp; the stories of WWII War Brides.  Thank you to our #FilAm veterans &amp; their families for your sacrifice! #VeteransDay  https://t.co/1CByXL7K8N,en,"['filam', 'veteransday']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,19,https://twitter.com/RobBontaCA/status/1326722736421367815,[],['https://pbs.twimg.com/media/Eml3PfOVgAEHcqj.jpg'],1,https://pbs.twimg.com/media/Eml3PfOVgAEHcqj.jpg,False,9,0,3,,,,,,,,,[],,,,
81,1326678923720024067,1326678923720024067,1605139878000.0,2020-11-11 16:11:18,-0800,,I know @JoeBiden and @KamalaHarris will prioritize the #ClimateCrisis w/ the urgency it deserves. I'm excited to see my #BuyClean law suggested as an element of that solution! Let's align Gov purchasing power w/ our values to fight this existential threat!  https://t.co/FrywkyCfDe,en,"['climatecrisis', 'buyclean']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,16,https://twitter.com/RobBontaCA/status/1326678923720024067,['https://wapo.st/36nk8V0'],[],0,,False,13,0,1,,,,,,,,,[],,,,
82,1326676698411098112,1326676698411098112,1605139348000.0,2020-11-11 16:02:28,-0800,,"Join us this #VeteransDay from 6pm-7pm as we celebrate the 76th Anniversary of the Leyte Gulf Landing in a  Virtual Forum to Remember the Stories of WWII War Brides, hosted by The Alvarado Project and the Filipino American Arts Exposition (FAAE). See you there!  https://t.co/wQYMwvOotv",en,['veteransday'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,16,https://twitter.com/RobBontaCA/status/1326676698411098112,[],['https://pbs.twimg.com/media/EmlNYmLU4AAS_lP.jpg'],1,https://pbs.twimg.com/media/EmlNYmLU4AAS_lP.jpg,False,4,0,2,,,,,,,,,[],,,,
83,1326673363431927808,1326673363431927808,1605138552000.0,2020-11-11 15:49:12,-0800,,Happy #VeteransDay! Join District 18's Veteran of the Year organization @vetshelpingvets tonight at 6:30pm as we show our deep appreciation for all of the brave individuals who dutifully served our country.  https://t.co/gsJ1RnxMfz  https://t.co/AHQDVmwsqF,en,['veteransday'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,15,https://twitter.com/RobBontaCA/status/1326673363431927808,['https://tinyurl.com/y4wghw3g'],['https://pbs.twimg.com/media/EmlKVErU8AAfhGl.jpg'],1,https://pbs.twimg.com/media/EmlKVErU8AAfhGl.jpg,False,4,0,1,,,,,,,,,[],,,,
84,1326396699233951751,1326396699233951751,1605072591000.0,2020-11-10 21:29:51,-0800,,"I appreciate @GavinNewsom's pardon of Somdeng Danny Thongsy and his belief in people, rehabilitation, and redemption. I wrote to support Danny, who fled war as a child, was incarcerated for 2 decades for poor choices as a teen, and now has transformed his life and helps others.  https://t.co/lirlPdY2q2",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,21,https://twitter.com/RobBontaCA/status/1326396699233951751,[],['https://pbs.twimg.com/media/EmhOJRiXEAEndav.jpg'],1,https://pbs.twimg.com/media/EmhOJRiXEAEndav.jpg,False,66,4,5,,,,,,,,,[],,,,
85,1326210926605819905,1326210926605819905,1605028299000.0,2020-11-10 09:11:39,-0800,,"CA is leading the fight to defend the #ACA, a law that's successfully protected millions w/ pre-existing conditions. Obviously during a pandemic, and any time, health care is a right, not a privilege; for all, not the few. CA will defend that right! #CAvTX  https://t.co/edld2BP1o5",en,"['aca', 'cavtx']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,09,https://twitter.com/RobBontaCA/status/1326210926605819905,['https://bit.ly/3lh7Lju'],[],0,,False,12,1,2,,,,,,,,,[],,,,
86,1325981245189230593,1325981245189230593,1604973539000.0,2020-11-09 17:58:59,-0800,,"Thank you @DisneyUK for this heart-warming celebration of Filipino immigrant families. While our holidays may look a little different this year, we know that love is what keeps us close and what makes the season special. Happy holidays! Maligayang Pasko! #FromOurFamilyToYours",en,['fromourfamilytoyours'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1325981245189230593,[],[],0,,False,5,0,1,https://twitter.com/Disney_UK/status/1325589167003201536,,,,,,,,[],,,,
87,1325978786249105409,1325978786249105409,1604972952000.0,2020-11-09 17:49:12,-0800,,"1.5 mil Californians rely on @CoveredCA for high-quality, accessible &amp; affordable health care! It’s time to renew/enroll for 2021! If you’re a member, visit  https://t.co/51qzT3EqrP or new enrollees click on  https://t.co/1zLgoRpHIv Especially now w/ #COVID19, we need #CoveredCA!  https://t.co/lTT3gD0MQI",en,"['covid19', 'coveredca']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1325978786249105409,"['https://covrdca.com/2RCzK04', 'http://www.coveredca.com']",['https://pbs.twimg.com/media/EmbSezdVkAAqXLs.jpg'],1,https://pbs.twimg.com/media/EmbSezdVkAAqXLs.jpg,False,5,0,1,,,,,,,,,[],,,,
88,1325925702923812866,1325925702923812866,1604960296000.0,2020-11-09 14:18:16,-0800,,"CA’s #COVID19 numbers are continuing to rise. We must stay focused on wearing masks &amp; limiting contact w/ people we don’t live with! Although there was very welcome vaccine news today by @Pfizer, distribution is likely still months away. Pls stay vigilant!  https://t.co/rm7C2EcsEu",en,['covid19'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,14,https://twitter.com/RobBontaCA/status/1325925702923812866,['https://bit.ly/2U9sUQX'],[],0,,False,12,0,6,,,,,,,,,[],,,,
89,1324467961000726529,1324467961000726529,1604612743000.0,2020-11-05 13:45:43,-0800,,Join us!,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,13,https://twitter.com/RobBontaCA/status/1324467961000726529,[],[],0,,False,1,0,0,https://twitter.com/clsba/status/1324465134715105280,,,,,,,,[],,,,
90,1323808883773599744,1323808883773599744,1604455607000.0,2020-11-03 18:06:47,-0800,,"Thanks, @CAgov Newsom for visiting #Oakland this #ElectionDay! Put your own “spin” on democracy and #vote! Polls are open until 8pm. If you’re still in line at 8pm, #StayInLine. #VoteByMail ballots must be postmarked by today (Nov 3). Don’t sit this one out - vote!!",en,"['oakland', 'electionday', 'vote', 'stayinline', 'votebymail']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,18,https://twitter.com/RobBontaCA/status/1323808883773599744,[],[],0,,False,9,3,2,https://twitter.com/GavinNewsom/status/1323741225892024320,,,,,,,,[],,,,
91,1323754503770796032,1323754503770796032,1604442642000.0,2020-11-03 14:30:42,-0800,,Hey CA! Today is the LAST day to vote! Polls close at 8PM.   Not registered? No problem! In CA you can still register at your polling location.   Not sure where that is? Find it here:  https://t.co/YIayTLU1SP  If you are in line by 8PM you CAN vote!  Be safe &amp; happy voting! 🗳🇺🇸,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,14,https://twitter.com/RobBontaCA/status/1323754503770796032,['https://www.sos.ca.gov/elections/polling-place'],[],0,,False,15,1,6,,,,,,,,,[],,,,
92,1323490193354104833,1323490193354104833,1604379626000.0,2020-11-02 21:00:26,-0800,,"Illinois courts ruled today that the Trump administrations’ public charge rule should permanently be blocked from implementation nationwide. While this is good news, the fight is not over. We must continue to stand with our immigrant communities!  https://t.co/u2eKJdnB3D",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,21,https://twitter.com/RobBontaCA/status/1323490193354104833,['https://tinyurl.com/y4529839'],[],0,,False,9,1,2,,,,,,,,,[],,,,
93,1323470996196761602,1323470996196761602,1604375049000.0,2020-11-02 19:44:09,-0800,,"As #FilipinoAmericanHistoryMonth comes to a close, we're reminded that our actions, our destinies, and our freedom are bound together. Let's build a more equitable and just nation and a better #CaliforniaForAll #FAHM  https://t.co/CATUGX3glb",en,"['filipinoamericanhistorymonth', 'californiaforall', 'fahm']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,19,https://twitter.com/RobBontaCA/status/1323470996196761602,['https://tinyurl.com/y492v3my'],[],0,,False,19,1,6,,,,,,,,,[],,,,
94,1323429692263796737,1323429692263796737,1604365201000.0,2020-11-02 17:00:01,-0800,,"You have a #RightToVote. If you believe you have been denied any of these rights, or you are aware of any election fraud or misconduct, call the Secretary of State's confidential toll-free Voter Hotline at (800)345-VOTE (8683).#VoteSafeCA #Vote2020  https://t.co/obxuRFR5GC  https://t.co/mUAy2hfrsE",en,"['righttovote', 'votesafeca', 'vote2020']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1323429692263796737,['https://www.sos.ca.gov/elections/voter-bill-rights'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1323374536390189056/pu/img/vnjICDTB8gL5DRJh.jpg,False,7,2,2,,,,,,,,,[],,,,
95,1323365665709846528,1323365665709846528,1604349936000.0,2020-11-02 12:45:36,-0800,,"Shout-out to @StephCurry30 for showing #DubNation how #democracy is done! Make sure your mail-in-ballot is postmarked by tomorrow, Nov. 3, drop your ballot off at an official dropbox, or go to a polling station near you today! #Vote  https://t.co/KD4F7ANGFn",en,"['dubnation', 'democracy', 'vote']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,12,https://twitter.com/RobBontaCA/status/1323365665709846528,['https://tinyurl.com/y5qwlahp'],[],0,,False,19,0,3,,,,,,,,,[],,,,
96,1323339543295062016,1323339543295062016,1604343708000.0,2020-11-02 11:01:48,-0800,,"Tomorrow is #ElectionDay! Do you have a plan to #vote? You can still register to vote in CA. Your voice matters &amp; this election is crucial. Democracy is not a spectator sport, so get involved! For more information on where &amp; how to vote, visit  https://t.co/byCqi8dlH5 #VoteSafeCA  https://t.co/j1yzkBVLeP",en,"['electionday', 'vote', 'votesafeca']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,11,https://twitter.com/RobBontaCA/status/1323339543295062016,['https://www.acvote.org/index'],['https://pbs.twimg.com/media/El1yHCEU0AAD8VJ.png'],1,https://pbs.twimg.com/media/El1yHCEU0AAD8VJ.png,False,4,0,1,,,,,,,,,[],,,,
97,1322273421816836096,1322251911131664385,1604089525000.0,2020-10-30 13:25:25,-0800,,@NeverSassyLaura Thank you for your kind words Laura! Let’s get more housing built together!,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,13,https://twitter.com/RobBontaCA/status/1322273421816836096,[],[],0,,False,1,0,0,,,,,,,,,"[{'screen_name': 'NeverSassyLaura', 'name': 'Laura Foote 🌃', 'id': '743919973576249344'}]",,,,
98,1322217961059307520,1322217961059307520,1604076302000.0,2020-10-30 09:45:02,-0800,,"Loved exploring issues of race, discrimination, and opportunity with the amazing @lisaling, Dr. Paul Song, and @kiwashina! Thanks to @Endeavor and Asian Coalition of Endeavor for hosting this critical discussion! @THR",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,09,https://twitter.com/RobBontaCA/status/1322217961059307520,[],[],0,,False,3,0,1,https://twitter.com/THR/status/1321976750583304197,,,,,,,,[],,,,
99,1322023109449297929,1322023109449297929,1604029845000.0,2020-10-29 20:50:45,-0800,,I appreciate the invitation to join members of Asian Pacific American Bar Association Solano County's fireside chat about bias during their 9th Annual Installation Gala. Thx to Michi Yamamoto for moderating our chat on critical issues facing the legal community &amp; every community.  https://t.co/As3XMNwDev,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,20,https://twitter.com/RobBontaCA/status/1322023109449297929,[],"['https://pbs.twimg.com/media/EljEcYiU8AIDLEg.jpg', 'https://pbs.twimg.com/media/EljEcYgU4AE7l7C.jpg']",1,https://pbs.twimg.com/media/EljEcYiU8AIDLEg.jpg,False,9,0,2,,,,,,,,,[],,,,
